token,log_name,scenario_type,track_token,actor_type,first_frame,last_frame,observed_frames,max_consecutive_frames,observation_gap_count,unique_detection_tokens,detection_token_changes,unique_runtime_track_ids,category_changes,first_timestamp_us,last_timestamp_us,kept_frames,cap_excluded_frames,outside_frame_frames
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,de187c0fb53052e7,TRAFFIC_CONE,49,99,51,51,0,51,50,1,0,1627176766850473,1627176769350114,51,0,0
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,00e727a563c75a59,VEHICLE,50,60,11,11,0,11,10,1,0,1627176766900506,1627176767400745,0,0,11
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,a68a0fee38e25ce0,PEDESTRIAN,58,61,4,4,0,4,3,1,0,1627176767300725,1627176767450752,0,0,4
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,4fa0dee396c85314,PEDESTRIAN,60,76,17,17,0,17,16,1,0,1627176767400745,1627176768200572,0,17,0
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,94277ec2e087523a,PEDESTRIAN,63,99,37,37,0,37,36,1,0,1627176767550758,1627176769350114,0,0,37
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,83c1c0d049b05599,PEDESTRIAN,64,66,3,3,0,3,2,1,0,1627176767600757,1627176767700736,3,0,0
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,965e98f24ae85741,PEDESTRIAN,72,89,18,18,0,18,17,1,0,1627176768000660,1627176768850336,0,0,18
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,c1512bc0af9f5d2f,VEHICLE,73,86,14,14,0,14,13,1,0,1627176768050642,1627176768700376,14,0,0
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,4bc18a1d726452e8,PEDESTRIAN,77,99,23,23,0,23,22,1,0,1627176768250548,1627176769350114,0,0,23
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,adcf4dfea47f5197,VEHICLE,80,91,12,12,0,12,11,1,0,1627176768400474,1627176768950295,0,0,12
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,2f4fed388d6d5143,PEDESTRIAN,81,99,19,19,0,19,18,1,0,1627176768450452,1627176769350114,0,19,0
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,f693faa1a2e958ed,PEDESTRIAN,84,99,16,16,0,16,15,1,0,1627176768600401,1627176769350114,0,16,0
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,a6088b51571d558a,PEDESTRIAN,85,99,15,15,0,15,14,1,0,1627176768650388,1627176769350114,0,15,0
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,73c241482fe25dc7,VEHICLE,89,99,11,11,0,11,10,1,0,1627176768850336,1627176769350114,1,0,10
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,d99336b7473e543e,PEDESTRIAN,90,99,10,10,0,10,9,1,0,1627176768900318,1627176769350114,0,10,0
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,3ee2f5d8ce675032,PEDESTRIAN,91,93,3,3,0,3,2,1,0,1627176768950295,1627176769050245,0,0,3
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,28eb944f39d7541b,VEHICLE,94,99,6,6,0,6,5,1,0,1627176769100219,1627176769350114,0,0,6
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,1542ece0b922520e,PEDESTRIAN,95,99,5,5,0,5,4,1,0,1627176769150195,1627176769350114,0,5,0
007ec6e152325bf4,2021.07.24.23.59.52_veh-12_04767_05924,on_pickup_dropoff,8f7b3b0ac5605afa,PEDESTRIAN,97,99,3,3,0,3,2,1,0,1627176769250151,1627176769350114,0,3,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,b65b5f57238d5d44,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,0f22e8fdd8ad5057,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,1aedc5d27e855a8e,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,53519ba3b3795f2a,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,20725301f85d51b5,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,2,0,98
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,9ae19f1cc771573f,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,22d23955d9235afd,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,36,0,64
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,6ae200a677365154,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,b3d4a742da3f5603,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,48,0,52
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,4cccaf230d665be1,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,dd65caf88c675942,VEHICLE,0,60,61,61,0,61,60,1,0,1627172626149949,1627172629149446,0,0,61
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,dc5666bf86c65bc5,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,20212425385050e9,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,8b4b21dec2985ab7,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,20bb4e4db7fa569f,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,0021ace2f47b5680,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,886cbee645195b3c,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,1b07a3d9d31f5933,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,c5f1ee1a5f7c5fd2,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,1891df48bf7051a4,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,e7d74563f65d5b0c,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,3194107b16c550d2,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,ecf3858e4d165785,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,efc74b91b7bb545e,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,0,0,100
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,8b33d58e559a5932,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,0,0,100
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,eab663451d04511d,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,0,0,100
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,f843db7a59285f1a,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,2a883aee7f965de4,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,144ca3895ffc5c91,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,0,0,100
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,86ed9c2f0f1f550a,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,994beea80b395d70,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,cddb864c225c5e46,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,f2344c3422c25606,VEHICLE,0,66,67,67,0,67,66,1,0,1627172626149949,1627172629449410,0,0,67
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,55eb3d9b0f7e5227,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,bd0e63bdda1a512d,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,285d81b3b4185978,VEHICLE,0,45,46,46,0,46,45,1,0,1627172626149949,1627172628399926,0,0,46
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,cb329d9def345bdb,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,06072bf0b7d55eff,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,f507861fc0285d2b,VEHICLE,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,23ac69a84ade5e3e,VEHICLE,0,28,29,29,0,29,28,1,0,1627172626149949,1627172627550225,4,0,25
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,053cf39fe09c569f,VEHICLE,0,1,2,2,0,2,1,1,0,1627172626149949,1627172626199965,2,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,20135125d6cd5be4,VEHICLE,0,11,12,12,0,12,11,1,0,1627172626149949,1627172626700083,12,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,e311923af234560a,VEHICLE,0,38,39,39,0,39,38,1,0,1627172626149949,1627172628050121,0,0,39
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,7bab54783a50556f,VEHICLE,0,21,22,22,0,22,21,1,0,1627172626149949,1627172627200198,0,0,22
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,572977d43ab154fc,VEHICLE,0,50,51,51,0,51,50,1,0,1627172626149949,1627172628649762,42,0,9
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,9bc97919efa75b0c,VEHICLE,0,88,89,89,0,89,88,1,0,1627172626149949,1627172630550174,0,0,89
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,048d418a1070586a,VEHICLE,0,2,3,3,0,3,2,1,0,1627172626149949,1627172626249979,0,0,3
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,e2c287772e035a20,VEHICLE,0,90,91,91,0,91,90,1,0,1627172626149949,1627172630650258,50,0,41
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,a2a11820e68954a4,PEDESTRIAN,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,eabe9b9f748654d8,PEDESTRIAN,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,28eb27c801bd5213,PEDESTRIAN,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,0261cb959c965afd,PEDESTRIAN,0,30,31,31,0,31,30,1,0,1627172626149949,1627172627650217,0,0,31
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,fa6d19fa32595184,PEDESTRIAN,0,16,17,17,0,17,16,1,0,1627172626149949,1627172626950154,0,0,17
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,fb3e6f71c27a56d2,PEDESTRIAN,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,7567d3be191d5158,PEDESTRIAN,0,91,92,92,0,92,91,1,0,1627172626149949,1627172630700299,92,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,8ee299a918cd5347,PEDESTRIAN,0,3,4,4,0,4,3,1,0,1627172626149949,1627172626299992,0,0,4
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,4c355b49ca305a4c,PEDESTRIAN,0,6,7,7,0,7,6,1,0,1627172626149949,1627172626450032,0,0,7
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,8bdca6acb9d25a50,PEDESTRIAN,0,48,49,49,0,49,48,1,0,1627172626149949,1627172628549826,49,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,27afbdf218775ef7,PEDESTRIAN,0,79,80,80,0,80,79,1,0,1627172626149949,1627172630099798,80,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,26e34dc58fdf5cac,PEDESTRIAN,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,0,0,100
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,87de9e88fce75b76,PEDESTRIAN,0,37,38,38,0,38,37,1,0,1627172626149949,1627172628000144,38,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,40873217fad45021,PEDESTRIAN,0,90,91,91,0,91,90,1,0,1627172626149949,1627172630650258,0,0,91
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,ea819f44631a5b09,PEDESTRIAN,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,100,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,8904348c50375ba2,PEDESTRIAN,0,54,55,55,0,55,54,1,0,1627172626149949,1627172628849629,0,0,55
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,96d2cdea7db25a29,PEDESTRIAN,0,5,6,6,0,6,5,1,0,1627172626149949,1627172626400018,0,0,6
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,70136a9258e752a5,PEDESTRIAN,0,5,6,6,0,6,5,1,0,1627172626149949,1627172626400018,0,0,6
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,779df88b2f1353de,PEDESTRIAN,0,7,8,8,0,8,7,1,0,1627172626149949,1627172626500046,0,0,8
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,bfa72eb931b8593c,PEDESTRIAN,0,23,24,24,0,24,23,1,0,1627172626149949,1627172627300208,0,0,24
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,8f4567ba387c5ed2,PEDESTRIAN,0,88,89,89,0,89,88,1,0,1627172626149949,1627172630550174,13,0,76
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,760eeebcf7e153f9,PEDESTRIAN,0,82,83,83,0,83,82,1,0,1627172626149949,1627172630249929,8,0,75
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,d6fc00e8360c58b6,PEDESTRIAN,0,39,40,40,0,40,39,1,0,1627172626149949,1627172628100095,0,0,40
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,0111058c979752ba,PEDESTRIAN,0,1,2,2,0,2,1,1,0,1627172626149949,1627172626199965,0,0,2
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,8d91ed3311325f54,PEDESTRIAN,0,2,3,3,0,3,2,1,0,1627172626149949,1627172626249979,0,0,3
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,650310dcac7e57ea,PEDESTRIAN,0,96,97,97,0,97,96,1,0,1627172626149949,1627172630950540,97,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,d7f5368dcd745a2a,PEDESTRIAN,0,85,86,86,0,86,85,1,0,1627172626149949,1627172630400049,0,0,86
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,0fb5aba3b3dc5b11,GENERIC_OBJECT,0,23,24,24,0,24,23,1,0,1627172626149949,1627172627300208,0,0,24
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,6fbd12f3d02b50b8,GENERIC_OBJECT,0,99,100,100,0,100,99,1,0,1627172626149949,1627172631100685,0,0,100
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,381616d9c5965544,GENERIC_OBJECT,0,90,91,91,0,91,90,1,0,1627172626149949,1627172630650258,0,0,91
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,089510beb17a511e,GENERIC_OBJECT,0,93,94,94,0,94,93,1,0,1627172626149949,1627172630800388,0,0,94
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,db59ab920f095c20,GENERIC_OBJECT,0,13,14,14,0,14,13,1,0,1627172626149949,1627172626800110,0,0,14
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,03bf86be735e530c,TRAFFIC_CONE,2,99,98,98,0,98,97,1,0,1627172626249979,1627172631100685,98,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,1363bc9415fa5b47,PEDESTRIAN,3,99,97,97,0,97,96,1,0,1627172626299992,1627172631100685,0,0,97
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,225de75e82125f5e,PEDESTRIAN,6,27,22,22,0,22,21,1,0,1627172626450032,1627172627500223,0,0,22
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,33b34cfd8995553f,PEDESTRIAN,6,99,94,94,0,94,93,1,0,1627172626450032,1627172631100685,0,0,94
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,09f553772ed55831,GENERIC_OBJECT,7,99,93,93,0,93,92,1,0,1627172626500046,1627172631100685,93,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,9c14206fbf725940,VEHICLE,11,13,3,3,0,3,2,1,0,1627172626700083,1627172626800110,0,0,3
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,4002bcb44e06563d,PEDESTRIAN,12,99,88,88,0,88,87,1,0,1627172626750094,1627172631100685,88,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,ef309ed8f3195888,TRAFFIC_CONE,13,93,81,81,0,81,80,1,0,1627172626800110,1627172630800388,0,0,81
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,bd3c8b337d90557f,GENERIC_OBJECT,16,21,6,6,0,6,5,1,0,1627172626950154,1627172627200198,0,0,6
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,a9f320ee762a568b,TRAFFIC_CONE,17,28,12,12,0,12,11,1,0,1627172627000165,1627172627550225,0,0,12
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,47fad85713b15831,PEDESTRIAN,21,30,10,10,0,10,9,1,0,1627172627200198,1627172627650217,0,0,10
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,511f54d5d7d35174,PEDESTRIAN,25,56,32,32,0,32,31,1,0,1627172627400215,1627172628949560,0,0,32
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,cb12401c589f5803,PEDESTRIAN,27,94,68,68,0,68,67,1,0,1627172627500223,1627172630850438,68,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,ea9a544d4bf650ee,VEHICLE,31,43,13,13,0,13,12,1,0,1627172627700212,1627172628299988,0,0,13
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,a1923db91ce05ee1,VEHICLE,31,99,69,69,0,69,68,1,0,1627172627700212,1627172631100685,0,0,69
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,5a5e56dfbbdf5cc9,PEDESTRIAN,38,88,51,51,0,51,50,1,0,1627172628050121,1627172630550174,0,0,51
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,5d6afa920e0559c2,PEDESTRIAN,39,93,55,55,0,55,54,1,0,1627172628100095,1627172630800388,55,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,00f480cf265d5cd4,VEHICLE,43,62,20,20,0,20,19,1,0,1627172628299988,1627172629249420,0,0,20
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,d39220f27bb05395,VEHICLE,44,99,56,56,0,56,55,1,0,1627172628349957,1627172631100685,45,0,11
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,6f2c8081fce35599,PEDESTRIAN,48,99,52,52,0,52,51,1,0,1627172628549826,1627172631100685,0,0,52
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,ac94a725805d5858,VEHICLE,49,99,51,51,0,51,50,1,0,1627172628599794,1627172631100685,0,0,51
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,2992727d867b56e1,PEDESTRIAN,51,90,40,40,0,40,39,1,0,1627172628699729,1627172630650258,0,0,40
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,59898f70ed3d560c,PEDESTRIAN,54,78,25,25,0,25,24,1,0,1627172628849629,1627172630049750,25,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,cd975636ba8b5685,VEHICLE,59,99,41,41,0,41,40,1,0,1627172629099468,1627172631100685,0,0,41
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,e2777928a8045306,VEHICLE,62,75,14,14,0,14,13,1,0,1627172629249420,1627172629899605,0,0,14
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,2da37106845a582c,PEDESTRIAN,65,79,15,15,0,15,14,1,0,1627172629399408,1627172630099798,0,0,15
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,ab69b853072851e1,PEDESTRIAN,67,99,33,33,0,33,32,1,0,1627172629499414,1627172631100685,33,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,462cda3f27f25652,TRAFFIC_CONE,72,91,20,20,0,20,19,1,0,1627172629749495,1627172630700299,0,0,20
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,3e62d619205f5de4,GENERIC_OBJECT,72,78,7,7,0,7,6,1,0,1627172629749495,1627172630049750,7,0,0
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,c6c7062eded05735,PEDESTRIAN,77,99,23,23,0,23,22,1,0,1627172629999701,1627172631100685,0,0,23
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,3e60c37be17556f5,GENERIC_OBJECT,79,83,5,5,0,5,4,1,0,1627172630099798,1627172630299970,0,0,5
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,a4f87e15eab2510e,PEDESTRIAN,80,97,18,18,0,18,17,1,0,1627172630149843,1627172631000589,0,0,18
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,54d11e0d43b656f4,GENERIC_OBJECT,82,89,8,8,0,8,7,1,0,1627172630249929,1627172630600216,0,0,8
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,a5eeaef782d7572d,PEDESTRIAN,83,88,6,6,0,6,5,1,0,1627172630299970,1627172630550174,0,0,6
79fe250ef7905803,2021.07.24.23.59.52_veh-12_01025_01526,on_pickup_dropoff,bc585813a385520c,VEHICLE,84,99,16,16,0,16,15,1,0,1627172630350009,1627172631100685,0,0,16
