token,scenario_type,log_name,path,actor_category,type_source,raw_count,in_frame_count,kept_count,dropped_outside_frame,dropped_by_cap,cap,overflow,d_K,d_first_drop,boundary_gap
cd5cac578d9f5d83,on_pickup_dropoff,2021.07.16.18.06.21_veh-38_03733_04300,2021.07.16.18.06.21_veh-38_03733_04300/on_pickup_dropoff/cd5cac578d9f5d83/sledge_raw.gz,pedestrians,native_cache_directory,20,15,15,5,0,20,-5,35.584678649902344,,
cd5cac578d9f5d83,on_pickup_dropoff,2021.07.16.18.06.21_veh-38_03733_04300,2021.07.16.18.06.21_veh-38_03733_04300/on_pickup_dropoff/cd5cac578d9f5d83/sledge_raw.gz,static_objects,native_cache_directory,43,41,30,2,11,30,11,26.04848289489746,26.048646926879883,0.000164031982421875
ba4900f312ee513a,on_pickup_dropoff,2021.06.04.12.42.02_veh-35_03536_04150,2021.06.04.12.42.02_veh-35_03536_04150/on_pickup_dropoff/ba4900f312ee513a/sledge_raw.gz,vehicles,native_cache_directory,7,6,6,1,0,50,-44,31.40114974975586,,
ba4900f312ee513a,on_pickup_dropoff,2021.06.04.12.42.02_veh-35_03536_04150,2021.06.04.12.42.02_veh-35_03536_04150/on_pickup_dropoff/ba4900f312ee513a/sledge_raw.gz,pedestrians,native_cache_directory,1,1,1,0,0,20,-19,11.843995094299316,,
ba4900f312ee513a,on_pickup_dropoff,2021.06.04.12.42.02_veh-35_03536_04150,2021.06.04.12.42.02_veh-35_03536_04150/on_pickup_dropoff/ba4900f312ee513a/sledge_raw.gz,static_objects,native_cache_directory,34,26,26,8,0,30,-4,40.826438903808594,,
974ac71e531757ed,on_pickup_dropoff,2021.07.02.14.05.33_veh-12_04509_05776,2021.07.02.14.05.33_veh-12_04509_05776/on_pickup_dropoff/974ac71e531757ed/sledge_raw.gz,vehicles,native_cache_directory,4,0,0,4,0,50,-50,,,
974ac71e531757ed,on_pickup_dropoff,2021.07.02.14.05.33_veh-12_04509_05776,2021.07.02.14.05.33_veh-12_04509_05776/on_pickup_dropoff/974ac71e531757ed/sledge_raw.gz,pedestrians,native_cache_directory,12,3,3,9,0,20,-17,30.829233169555664,,
974ac71e531757ed,on_pickup_dropoff,2021.07.02.14.05.33_veh-12_04509_05776,2021.07.02.14.05.33_veh-12_04509_05776/on_pickup_dropoff/974ac71e531757ed/sledge_raw.gz,static_objects,native_cache_directory,49,34,30,15,4,30,4,35.302581787109375,35.68802261352539,0.3854408264160156
d6ab1f345b315bb1,on_pickup_dropoff,2021.06.02.17.58.34_veh-35_02794_03377,2021.06.02.17.58.34_veh-35_02794_03377/on_pickup_dropoff/d6ab1f345b315bb1/sledge_raw.gz,vehicles,native_cache_directory,20,9,9,11,0,50,-41,31.951955795288086,,
d6ab1f345b315bb1,on_pickup_dropoff,2021.06.02.17.58.34_veh-35_02794_03377,2021.06.02.17.58.34_veh-35_02794_03377/on_pickup_dropoff/d6ab1f345b315bb1/sledge_raw.gz,pedestrians,native_cache_directory,13,12,12,1,0,20,-8,33.221839904785156,,
d6ab1f345b315bb1,on_pickup_dropoff,2021.06.02.17.58.34_veh-35_02794_03377,2021.06.02.17.58.34_veh-35_02794_03377/on_pickup_dropoff/d6ab1f345b315bb1/sledge_raw.gz,static_objects,native_cache_directory,45,37,30,8,7,30,7,31.935575485229492,32.14228439331055,0.2067089080810547
89c332b108395f1a,on_pickup_dropoff,2021.06.24.14.20.12_veh-47_03110_04677,2021.06.24.14.20.12_veh-47_03110_04677/on_pickup_dropoff/89c332b108395f1a/sledge_raw.gz,vehicles,native_cache_directory,11,9,9,2,0,50,-41,40.910179138183594,,
89c332b108395f1a,on_pickup_dropoff,2021.06.24.14.20.12_veh-47_03110_04677,2021.06.24.14.20.12_veh-47_03110_04677/on_pickup_dropoff/89c332b108395f1a/sledge_raw.gz,pedestrians,native_cache_directory,2,0,0,2,0,20,-20,,,
89c332b108395f1a,on_pickup_dropoff,2021.06.24.14.20.12_veh-47_03110_04677,2021.06.24.14.20.12_veh-47_03110_04677/on_pickup_dropoff/89c332b108395f1a/sledge_raw.gz,static_objects,native_cache_directory,58,50,30,8,20,30,20,16.965850830078125,17.02918815612793,0.06333732604980469
783e78a03b62546d,on_pickup_dropoff,2021.06.24.17.08.56_veh-35_01344_02635,2021.06.24.17.08.56_veh-35_01344_02635/on_pickup_dropoff/783e78a03b62546d/sledge_raw.gz,vehicles,native_cache_directory,3,2,2,1,0,50,-48,23.324506759643555,,
783e78a03b62546d,on_pickup_dropoff,2021.06.24.17.08.56_veh-35_01344_02635,2021.06.24.17.08.56_veh-35_01344_02635/on_pickup_dropoff/783e78a03b62546d/sledge_raw.gz,pedestrians,native_cache_directory,10,7,7,3,0,20,-13,37.306373596191406,,
783e78a03b62546d,on_pickup_dropoff,2021.06.24.17.08.56_veh-35_01344_02635,2021.06.24.17.08.56_veh-35_01344_02635/on_pickup_dropoff/783e78a03b62546d/sledge_raw.gz,static_objects,native_cache_directory,29,25,25,4,0,30,-5,38.58486557006836,,
3955c3ceba265d56,on_pickup_dropoff,2021.07.26.01.22.11_veh-35_00431_01411,2021.07.26.01.22.11_veh-35_00431_01411/on_pickup_dropoff/3955c3ceba265d56/sledge_raw.gz,vehicles,native_cache_directory,14,11,11,3,0,50,-39,32.42424392700195,,
3955c3ceba265d56,on_pickup_dropoff,2021.07.26.01.22.11_veh-35_00431_01411,2021.07.26.01.22.11_veh-35_00431_01411/on_pickup_dropoff/3955c3ceba265d56/sledge_raw.gz,pedestrians,native_cache_directory,5,5,5,0,0,20,-15,26.271047592163086,,
3955c3ceba265d56,on_pickup_dropoff,2021.07.26.01.22.11_veh-35_00431_01411,2021.07.26.01.22.11_veh-35_00431_01411/on_pickup_dropoff/3955c3ceba265d56/sledge_raw.gz,static_objects,native_cache_directory,43,43,30,0,13,30,13,17.656139373779297,18.06766128540039,0.41152191162109375
6a4d2db0db8854e1,on_pickup_dropoff,2021.06.24.21.47.52_veh-16_01680_02551,2021.06.24.21.47.52_veh-16_01680_02551/on_pickup_dropoff/6a4d2db0db8854e1/sledge_raw.gz,vehicles,native_cache_directory,35,14,14,21,0,50,-36,40.34394836425781,,
6a4d2db0db8854e1,on_pickup_dropoff,2021.06.24.21.47.52_veh-16_01680_02551,2021.06.24.21.47.52_veh-16_01680_02551/on_pickup_dropoff/6a4d2db0db8854e1/sledge_raw.gz,pedestrians,native_cache_directory,30,17,17,13,0,20,-3,29.6469669342041,,
6a4d2db0db8854e1,on_pickup_dropoff,2021.06.24.21.47.52_veh-16_01680_02551,2021.06.24.21.47.52_veh-16_01680_02551/on_pickup_dropoff/6a4d2db0db8854e1/sledge_raw.gz,static_objects,native_cache_directory,69,34,30,35,4,30,4,39.92294692993164,39.997901916503906,0.07495498657226562
1d3148520d2b54fa,on_pickup_dropoff,2021.06.30.16.53.06_veh-37_00576_05927,2021.06.30.16.53.06_veh-37_00576_05927/on_pickup_dropoff/1d3148520d2b54fa/sledge_raw.gz,vehicles,native_cache_directory,5,3,3,2,0,50,-47,41.236446380615234,,
1d3148520d2b54fa,on_pickup_dropoff,2021.06.30.16.53.06_veh-37_00576_05927,2021.06.30.16.53.06_veh-37_00576_05927/on_pickup_dropoff/1d3148520d2b54fa/sledge_raw.gz,pedestrians,native_cache_directory,7,5,5,2,0,20,-15,24.032350540161133,,
1d3148520d2b54fa,on_pickup_dropoff,2021.06.30.16.53.06_veh-37_00576_05927,2021.06.30.16.53.06_veh-37_00576_05927/on_pickup_dropoff/1d3148520d2b54fa/sledge_raw.gz,static_objects,native_cache_directory,26,21,21,5,0,30,-9,41.16913986206055,,
9647d2006e6f513c,on_pickup_dropoff,2021.05.26.18.45.36_veh-30_01450_01779,2021.05.26.18.45.36_veh-30_01450_01779/on_pickup_dropoff/9647d2006e6f513c/sledge_raw.gz,vehicles,native_cache_directory,35,6,6,29,0,50,-44,41.497135162353516,,
9647d2006e6f513c,on_pickup_dropoff,2021.05.26.18.45.36_veh-30_01450_01779,2021.05.26.18.45.36_veh-30_01450_01779/on_pickup_dropoff/9647d2006e6f513c/sledge_raw.gz,pedestrians,native_cache_directory,12,3,3,9,0,20,-17,29.089588165283203,,
9647d2006e6f513c,on_pickup_dropoff,2021.05.26.18.45.36_veh-30_01450_01779,2021.05.26.18.45.36_veh-30_01450_01779/on_pickup_dropoff/9647d2006e6f513c/sledge_raw.gz,static_objects,native_cache_directory,105,39,30,66,9,30,9,31.161712646484375,31.537799835205078,0.3760871887207031
31c2d5bd5e86506a,on_pickup_dropoff,2021.07.16.18.06.21_veh-38_02197_03220,2021.07.16.18.06.21_veh-38_02197_03220/on_pickup_dropoff/31c2d5bd5e86506a/sledge_raw.gz,vehicles,native_cache_directory,21,18,18,3,0,50,-32,38.92072677612305,,
31c2d5bd5e86506a,on_pickup_dropoff,2021.07.16.18.06.21_veh-38_02197_03220,2021.07.16.18.06.21_veh-38_02197_03220/on_pickup_dropoff/31c2d5bd5e86506a/sledge_raw.gz,pedestrians,native_cache_directory,47,42,20,5,22,20,22,10.830917358398438,10.838749885559082,0.007832527160644531
31c2d5bd5e86506a,on_pickup_dropoff,2021.07.16.18.06.21_veh-38_02197_03220,2021.07.16.18.06.21_veh-38_02197_03220/on_pickup_dropoff/31c2d5bd5e86506a/sledge_raw.gz,static_objects,native_cache_directory,44,41,30,3,11,30,11,19.515764236450195,19.87217903137207,0.356414794921875
34a1d23cbb0c511c,on_pickup_dropoff,2021.06.21.18.10.43_veh-47_02320_03114,2021.06.21.18.10.43_veh-47_02320_03114/on_pickup_dropoff/34a1d23cbb0c511c/sledge_raw.gz,vehicles,native_cache_directory,15,9,9,6,0,50,-41,34.44029235839844,,
34a1d23cbb0c511c,on_pickup_dropoff,2021.06.21.18.10.43_veh-47_02320_03114,2021.06.21.18.10.43_veh-47_02320_03114/on_pickup_dropoff/34a1d23cbb0c511c/sledge_raw.gz,pedestrians,native_cache_directory,42,23,20,19,3,20,3,23.304445266723633,26.180849075317383,2.87640380859375
34a1d23cbb0c511c,on_pickup_dropoff,2021.06.21.18.10.43_veh-47_02320_03114,2021.06.21.18.10.43_veh-47_02320_03114/on_pickup_dropoff/34a1d23cbb0c511c/sledge_raw.gz,static_objects,native_cache_directory,47,36,30,11,6,30,6,32.08819580078125,34.12546157836914,2.0372657775878906
7122ed9a89445646,on_pickup_dropoff,2021.05.17.22.28.24_veh-30_01773_02307,2021.05.17.22.28.24_veh-30_01773_02307/on_pickup_dropoff/7122ed9a89445646/sledge_raw.gz,vehicles,native_cache_directory,4,2,2,2,0,50,-48,17.642559051513672,,
7122ed9a89445646,on_pickup_dropoff,2021.05.17.22.28.24_veh-30_01773_02307,2021.05.17.22.28.24_veh-30_01773_02307/on_pickup_dropoff/7122ed9a89445646/sledge_raw.gz,pedestrians,native_cache_directory,10,4,4,6,0,20,-16,27.829299926757812,,
7122ed9a89445646,on_pickup_dropoff,2021.05.17.22.28.24_veh-30_01773_02307,2021.05.17.22.28.24_veh-30_01773_02307/on_pickup_dropoff/7122ed9a89445646/sledge_raw.gz,static_objects,native_cache_directory,23,18,18,5,0,30,-12,32.20193862915039,,
4299619776405e98,on_pickup_dropoff,2021.05.27.15.16.33_veh-30_01080_01465,2021.05.27.15.16.33_veh-30_01080_01465/on_pickup_dropoff/4299619776405e98/sledge_raw.gz,vehicles,native_cache_directory,12,7,7,5,0,50,-43,33.9669189453125,,
4299619776405e98,on_pickup_dropoff,2021.05.27.15.16.33_veh-30_01080_01465,2021.05.27.15.16.33_veh-30_01080_01465/on_pickup_dropoff/4299619776405e98/sledge_raw.gz,pedestrians,native_cache_directory,16,8,8,8,0,20,-12,31.82508087158203,,
4299619776405e98,on_pickup_dropoff,2021.05.27.15.16.33_veh-30_01080_01465,2021.05.27.15.16.33_veh-30_01080_01465/on_pickup_dropoff/4299619776405e98/sledge_raw.gz,static_objects,native_cache_directory,45,17,17,28,0,30,-13,40.848636627197266,,
f4b4e317ec6b5f36,on_pickup_dropoff,2021.07.13.01.55.44_veh-38_00766_01710,2021.07.13.01.55.44_veh-38_00766_01710/on_pickup_dropoff/f4b4e317ec6b5f36/sledge_raw.gz,vehicles,native_cache_directory,30,14,14,16,0,50,-36,42.524566650390625,,
f4b4e317ec6b5f36,on_pickup_dropoff,2021.07.13.01.55.44_veh-38_00766_01710,2021.07.13.01.55.44_veh-38_00766_01710/on_pickup_dropoff/f4b4e317ec6b5f36/sledge_raw.gz,pedestrians,native_cache_directory,90,79,20,11,59,20,59,18.63285255432129,18.65646743774414,0.023614883422851562
f4b4e317ec6b5f36,on_pickup_dropoff,2021.07.13.01.55.44_veh-38_00766_01710,2021.07.13.01.55.44_veh-38_00766_01710/on_pickup_dropoff/f4b4e317ec6b5f36/sledge_raw.gz,static_objects,native_cache_directory,110,32,30,78,2,30,2,35.86021041870117,36.348365783691406,0.4881553649902344
02ff3c0e74df5cfb,on_pickup_dropoff,2021.07.17.00.50.34_veh-35_03553_04991,2021.07.17.00.50.34_veh-35_03553_04991/on_pickup_dropoff/02ff3c0e74df5cfb/sledge_raw.gz,vehicles,native_cache_directory,11,9,9,2,0,50,-41,37.5029411315918,,
02ff3c0e74df5cfb,on_pickup_dropoff,2021.07.17.00.50.34_veh-35_03553_04991,2021.07.17.00.50.34_veh-35_03553_04991/on_pickup_dropoff/02ff3c0e74df5cfb/sledge_raw.gz,pedestrians,native_cache_directory,33,32,20,1,12,20,12,16.89659881591797,17.388853073120117,0.49225425720214844
02ff3c0e74df5cfb,on_pickup_dropoff,2021.07.17.00.50.34_veh-35_03553_04991,2021.07.17.00.50.34_veh-35_03553_04991/on_pickup_dropoff/02ff3c0e74df5cfb/sledge_raw.gz,static_objects,native_cache_directory,59,44,30,15,14,30,14,20.699054718017578,21.0906925201416,0.39163780212402344
c3e360d79a3d5153,on_pickup_dropoff,2021.05.26.15.08.40_veh-30_00225_00689,2021.05.26.15.08.40_veh-30_00225_00689/on_pickup_dropoff/c3e360d79a3d5153/sledge_raw.gz,vehicles,native_cache_directory,4,4,4,0,0,50,-46,30.98795509338379,,
c3e360d79a3d5153,on_pickup_dropoff,2021.05.26.15.08.40_veh-30_00225_00689,2021.05.26.15.08.40_veh-30_00225_00689/on_pickup_dropoff/c3e360d79a3d5153/sledge_raw.gz,pedestrians,native_cache_directory,4,2,2,2,0,20,-18,30.852128982543945,,
c3e360d79a3d5153,on_pickup_dropoff,2021.05.26.15.08.40_veh-30_00225_00689,2021.05.26.15.08.40_veh-30_00225_00689/on_pickup_dropoff/c3e360d79a3d5153/sledge_raw.gz,static_objects,native_cache_directory,27,23,23,4,0,30,-7,39.385841369628906,,
28f38755c5dc5a7f,on_pickup_dropoff,2021.06.02.14.28.00_veh-16_02454_02943,2021.06.02.14.28.00_veh-16_02454_02943/on_pickup_dropoff/28f38755c5dc5a7f/sledge_raw.gz,vehicles,native_cache_directory,7,5,5,2,0,50,-45,24.25631332397461,,
28f38755c5dc5a7f,on_pickup_dropoff,2021.06.02.14.28.00_veh-16_02454_02943,2021.06.02.14.28.00_veh-16_02454_02943/on_pickup_dropoff/28f38755c5dc5a7f/sledge_raw.gz,pedestrians,native_cache_directory,8,7,7,1,0,20,-13,24.821884155273438,,
28f38755c5dc5a7f,on_pickup_dropoff,2021.06.02.14.28.00_veh-16_02454_02943,2021.06.02.14.28.00_veh-16_02454_02943/on_pickup_dropoff/28f38755c5dc5a7f/sledge_raw.gz,static_objects,native_cache_directory,21,17,17,4,0,30,-13,31.288095474243164,,
43bce3f5a7fd5d1e,on_pickup_dropoff,2021.06.24.20.25.57_veh-47_02871_03128,2021.06.24.20.25.57_veh-47_02871_03128/on_pickup_dropoff/43bce3f5a7fd5d1e/sledge_raw.gz,vehicles,native_cache_directory,27,11,11,16,0,50,-39,31.044504165649414,,
43bce3f5a7fd5d1e,on_pickup_dropoff,2021.06.24.20.25.57_veh-47_02871_03128,2021.06.24.20.25.57_veh-47_02871_03128/on_pickup_dropoff/43bce3f5a7fd5d1e/sledge_raw.gz,pedestrians,native_cache_directory,61,56,20,5,36,20,36,20.80991554260254,21.155149459838867,0.3452339172363281
43bce3f5a7fd5d1e,on_pickup_dropoff,2021.06.24.20.25.57_veh-47_02871_03128,2021.06.24.20.25.57_veh-47_02871_03128/on_pickup_dropoff/43bce3f5a7fd5d1e/sledge_raw.gz,static_objects,native_cache_directory,130,44,30,86,14,30,14,27.3724308013916,28.154027938842773,0.7815971374511719
2e4c9426a84850ad,on_pickup_dropoff,2021.06.21.16.51.55_veh-47_01720_02849,2021.06.21.16.51.55_veh-47_01720_02849/on_pickup_dropoff/2e4c9426a84850ad/sledge_raw.gz,vehicles,native_cache_directory,7,4,4,3,0,50,-46,37.9485969543457,,
2e4c9426a84850ad,on_pickup_dropoff,2021.06.21.16.51.55_veh-47_01720_02849,2021.06.21.16.51.55_veh-47_01720_02849/on_pickup_dropoff/2e4c9426a84850ad/sledge_raw.gz,pedestrians,native_cache_directory,30,25,20,5,5,20,5,21.23354148864746,21.506940841674805,0.27339935302734375
2e4c9426a84850ad,on_pickup_dropoff,2021.06.21.16.51.55_veh-47_01720_02849,2021.06.21.16.51.55_veh-47_01720_02849/on_pickup_dropoff/2e4c9426a84850ad/sledge_raw.gz,static_objects,native_cache_directory,77,66,30,11,36,30,36,17.27816390991211,17.578275680541992,0.3001117706298828
b30dc5e8a9ed5641,on_pickup_dropoff,2021.06.01.19.39.30_veh-38_02263_02804,2021.06.01.19.39.30_veh-38_02263_02804/on_pickup_dropoff/b30dc5e8a9ed5641/sledge_raw.gz,vehicles,native_cache_directory,21,8,8,13,0,50,-42,32.23049545288086,,
b30dc5e8a9ed5641,on_pickup_dropoff,2021.06.01.19.39.30_veh-38_02263_02804,2021.06.01.19.39.30_veh-38_02263_02804/on_pickup_dropoff/b30dc5e8a9ed5641/sledge_raw.gz,pedestrians,native_cache_directory,37,32,20,5,12,20,12,26.632816314697266,27.071619033813477,0.43880271911621094
b30dc5e8a9ed5641,on_pickup_dropoff,2021.06.01.19.39.30_veh-38_02263_02804,2021.06.01.19.39.30_veh-38_02263_02804/on_pickup_dropoff/b30dc5e8a9ed5641/sledge_raw.gz,static_objects,native_cache_directory,129,54,30,75,24,30,24,23.82029914855957,24.011985778808594,0.19168663024902344
74c2add15a685af4,on_pickup_dropoff,2021.05.18.20.57.37_veh-35_04834_05146,2021.05.18.20.57.37_veh-35_04834_05146/on_pickup_dropoff/74c2add15a685af4/sledge_raw.gz,vehicles,native_cache_directory,20,3,3,17,0,50,-47,40.57773971557617,,
74c2add15a685af4,on_pickup_dropoff,2021.05.18.20.57.37_veh-35_04834_05146,2021.05.18.20.57.37_veh-35_04834_05146/on_pickup_dropoff/74c2add15a685af4/sledge_raw.gz,pedestrians,native_cache_directory,15,12,12,3,0,20,-8,38.77081298828125,,
74c2add15a685af4,on_pickup_dropoff,2021.05.18.20.57.37_veh-35_04834_05146,2021.05.18.20.57.37_veh-35_04834_05146/on_pickup_dropoff/74c2add15a685af4/sledge_raw.gz,static_objects,native_cache_directory,47,24,24,23,0,30,-6,38.582027435302734,,
864cdd4a05eb5809,on_pickup_dropoff,2021.06.14.18.19.31_veh-47_03865_04818,2021.06.14.18.19.31_veh-47_03865_04818/on_pickup_dropoff/864cdd4a05eb5809/sledge_raw.gz,vehicles,native_cache_directory,35,13,13,22,0,50,-37,38.2698860168457,,
864cdd4a05eb5809,on_pickup_dropoff,2021.06.14.18.19.31_veh-47_03865_04818,2021.06.14.18.19.31_veh-47_03865_04818/on_pickup_dropoff/864cdd4a05eb5809/sledge_raw.gz,pedestrians,native_cache_directory,66,66,20,0,46,20,46,21.10613441467285,21.78996467590332,0.6838302612304688
864cdd4a05eb5809,on_pickup_dropoff,2021.06.14.18.19.31_veh-47_03865_04818,2021.06.14.18.19.31_veh-47_03865_04818/on_pickup_dropoff/864cdd4a05eb5809/sledge_raw.gz,static_objects,native_cache_directory,111,34,30,77,4,30,4,29.200899124145508,33.46112060546875,4.260221481323242
62c316f857d055d0,on_pickup_dropoff,2021.06.29.19.37.20_veh-26_01874_02766,2021.06.29.19.37.20_veh-26_01874_02766/on_pickup_dropoff/62c316f857d055d0/sledge_raw.gz,vehicles,native_cache_directory,9,5,5,4,0,50,-45,35.034873962402344,,
62c316f857d055d0,on_pickup_dropoff,2021.06.29.19.37.20_veh-26_01874_02766,2021.06.29.19.37.20_veh-26_01874_02766/on_pickup_dropoff/62c316f857d055d0/sledge_raw.gz,pedestrians,native_cache_directory,8,8,8,0,0,20,-12,27.27701759338379,,
62c316f857d055d0,on_pickup_dropoff,2021.06.29.19.37.20_veh-26_01874_02766,2021.06.29.19.37.20_veh-26_01874_02766/on_pickup_dropoff/62c316f857d055d0/sledge_raw.gz,static_objects,native_cache_directory,76,65,30,11,35,30,35,17.048879623413086,17.085494995117188,0.03661537170410156
b9c26b0dcce55e1b,on_pickup_dropoff,2021.07.21.16.13.30_veh-47_01712_03045,2021.07.21.16.13.30_veh-47_01712_03045/on_pickup_dropoff/b9c26b0dcce55e1b/sledge_raw.gz,vehicles,native_cache_directory,25,15,15,10,0,50,-35,33.29106140136719,,
b9c26b0dcce55e1b,on_pickup_dropoff,2021.07.21.16.13.30_veh-47_01712_03045,2021.07.21.16.13.30_veh-47_01712_03045/on_pickup_dropoff/b9c26b0dcce55e1b/sledge_raw.gz,pedestrians,native_cache_directory,25,18,18,7,0,20,-2,29.80398178100586,,
b9c26b0dcce55e1b,on_pickup_dropoff,2021.07.21.16.13.30_veh-47_01712_03045,2021.07.21.16.13.30_veh-47_01712_03045/on_pickup_dropoff/b9c26b0dcce55e1b/sledge_raw.gz,static_objects,native_cache_directory,143,44,30,99,14,30,14,25.84251594543457,25.862056732177734,0.019540786743164062
7aff2c3a694b5c8d,on_pickup_dropoff,2021.06.30.13.52.24_veh-35_01092_02065,2021.06.30.13.52.24_veh-35_01092_02065/on_pickup_dropoff/7aff2c3a694b5c8d/sledge_raw.gz,vehicles,native_cache_directory,18,2,2,16,0,50,-48,37.785423278808594,,
7aff2c3a694b5c8d,on_pickup_dropoff,2021.06.30.13.52.24_veh-35_01092_02065,2021.06.30.13.52.24_veh-35_01092_02065/on_pickup_dropoff/7aff2c3a694b5c8d/sledge_raw.gz,pedestrians,native_cache_directory,14,11,11,3,0,20,-9,32.45059585571289,,
7aff2c3a694b5c8d,on_pickup_dropoff,2021.06.30.13.52.24_veh-35_01092_02065,2021.06.30.13.52.24_veh-35_01092_02065/on_pickup_dropoff/7aff2c3a694b5c8d/sledge_raw.gz,static_objects,native_cache_directory,178,64,30,114,34,30,34,17.95111846923828,19.261138916015625,1.3100204467773438
f650848fbf575cec,on_pickup_dropoff,2021.06.14.18.33.41_veh-35_02521_03356,2021.06.14.18.33.41_veh-35_02521_03356/on_pickup_dropoff/f650848fbf575cec/sledge_raw.gz,vehicles,native_cache_directory,10,4,4,6,0,50,-46,32.52648162841797,,
f650848fbf575cec,on_pickup_dropoff,2021.06.14.18.33.41_veh-35_02521_03356,2021.06.14.18.33.41_veh-35_02521_03356/on_pickup_dropoff/f650848fbf575cec/sledge_raw.gz,pedestrians,native_cache_directory,14,14,14,0,0,20,-6,23.643123626708984,,
f650848fbf575cec,on_pickup_dropoff,2021.06.14.18.33.41_veh-35_02521_03356,2021.06.14.18.33.41_veh-35_02521_03356/on_pickup_dropoff/f650848fbf575cec/sledge_raw.gz,static_objects,native_cache_directory,66,52,30,14,22,30,22,21.051101684570312,21.578161239624023,0.5270595550537109
85879762f5215acb,on_pickup_dropoff,2021.07.02.17.50.52_veh-37_00015_00760,2021.07.02.17.50.52_veh-37_00015_00760/on_pickup_dropoff/85879762f5215acb/sledge_raw.gz,vehicles,native_cache_directory,11,9,9,2,0,50,-41,24.680908203125,,
85879762f5215acb,on_pickup_dropoff,2021.07.02.17.50.52_veh-37_00015_00760,2021.07.02.17.50.52_veh-37_00015_00760/on_pickup_dropoff/85879762f5215acb/sledge_raw.gz,pedestrians,native_cache_directory,20,19,19,1,0,20,-1,20.472230911254883,,
85879762f5215acb,on_pickup_dropoff,2021.07.02.17.50.52_veh-37_00015_00760,2021.07.02.17.50.52_veh-37_00015_00760/on_pickup_dropoff/85879762f5215acb/sledge_raw.gz,static_objects,native_cache_directory,25,19,19,6,0,30,-11,40.439762115478516,,
3e3514aa41495004,on_pickup_dropoff,2021.07.24.00.36.59_veh-47_02465_04054,2021.07.24.00.36.59_veh-47_02465_04054/on_pickup_dropoff/3e3514aa41495004/sledge_raw.gz,vehicles,native_cache_directory,15,7,7,8,0,50,-43,31.131589889526367,,
3e3514aa41495004,on_pickup_dropoff,2021.07.24.00.36.59_veh-47_02465_04054,2021.07.24.00.36.59_veh-47_02465_04054/on_pickup_dropoff/3e3514aa41495004/sledge_raw.gz,pedestrians,native_cache_directory,12,0,0,12,0,20,-20,,,
3e3514aa41495004,on_pickup_dropoff,2021.07.24.00.36.59_veh-47_02465_04054,2021.07.24.00.36.59_veh-47_02465_04054/on_pickup_dropoff/3e3514aa41495004/sledge_raw.gz,static_objects,native_cache_directory,48,38,30,10,8,30,8,22.084150314331055,24.949556350708008,2.865406036376953
ac0666f7c37b5a62,on_pickup_dropoff,2021.05.24.17.21.29_veh-25_03423_03801,2021.05.24.17.21.29_veh-25_03423_03801/on_pickup_dropoff/ac0666f7c37b5a62/sledge_raw.gz,vehicles,native_cache_directory,26,18,18,8,0,50,-32,41.5259895324707,,
ac0666f7c37b5a62,on_pickup_dropoff,2021.05.24.17.21.29_veh-25_03423_03801,2021.05.24.17.21.29_veh-25_03423_03801/on_pickup_dropoff/ac0666f7c37b5a62/sledge_raw.gz,pedestrians,native_cache_directory,21,10,10,11,0,20,-10,32.56609344482422,,
ac0666f7c37b5a62,on_pickup_dropoff,2021.05.24.17.21.29_veh-25_03423_03801,2021.05.24.17.21.29_veh-25_03423_03801/on_pickup_dropoff/ac0666f7c37b5a62/sledge_raw.gz,static_objects,native_cache_directory,29,24,24,5,0,30,-6,35.400577545166016,,
d27ffc72563d5ac1,on_pickup_dropoff,2021.06.08.12.00.19_veh-35_05235_05578,2021.06.08.12.00.19_veh-35_05235_05578/on_pickup_dropoff/d27ffc72563d5ac1/sledge_raw.gz,vehicles,native_cache_directory,6,5,5,1,0,50,-45,23.66741180419922,,
d27ffc72563d5ac1,on_pickup_dropoff,2021.06.08.12.00.19_veh-35_05235_05578,2021.06.08.12.00.19_veh-35_05235_05578/on_pickup_dropoff/d27ffc72563d5ac1/sledge_raw.gz,pedestrians,native_cache_directory,10,6,6,4,0,20,-14,26.140663146972656,,
d27ffc72563d5ac1,on_pickup_dropoff,2021.06.08.12.00.19_veh-35_05235_05578,2021.06.08.12.00.19_veh-35_05235_05578/on_pickup_dropoff/d27ffc72563d5ac1/sledge_raw.gz,static_objects,native_cache_directory,32,21,21,11,0,30,-9,33.70697784423828,,
da08024b6c9f5269,on_pickup_dropoff,2021.06.22.16.39.31_veh-35_00215_00734,2021.06.22.16.39.31_veh-35_00215_00734/on_pickup_dropoff/da08024b6c9f5269/sledge_raw.gz,vehicles,native_cache_directory,12,3,3,9,0,50,-47,31.594236373901367,,
da08024b6c9f5269,on_pickup_dropoff,2021.06.22.16.39.31_veh-35_00215_00734,2021.06.22.16.39.31_veh-35_00215_00734/on_pickup_dropoff/da08024b6c9f5269/sledge_raw.gz,pedestrians,native_cache_directory,10,6,6,4,0,20,-14,28.21356964111328,,
da08024b6c9f5269,on_pickup_dropoff,2021.06.22.16.39.31_veh-35_00215_00734,2021.06.22.16.39.31_veh-35_00215_00734/on_pickup_dropoff/da08024b6c9f5269/sledge_raw.gz,static_objects,native_cache_directory,106,41,30,65,11,30,11,30.95820426940918,30.99031639099121,0.03211212158203125
